"Date","Firm","Action","Rating","Price Target","Price After One Year","TargetAchieved","Ticker"
2016-04-22,"Stifel Nicolaus","Lower Price Target","Buy",888,878.929993,0,"GOOGL"
2016-04-22,"Jefferies Group LLC","Reiterated Rating","Buy",925,878.929993,0,"GOOGL"
2016-04-22,"B. Riley","Lower Price Target","Buy",875,878.929993,1,"GOOGL"
2016-04-20,"Pacific Crest","Reiterated Rating","Buy",910,860.080017,0,"GOOGL"
2016-04-20,"Canaccord Genuity","Reiterated Rating","Buy",900,860.080017,0,"GOOGL"
2016-04-19,"Cantor Fitzgerald","Reiterated Rating","Buy",975,856.51001,0,"GOOGL"
2016-04-18,"Credit Suisse Group","Lower Price Target","Outperform",920,853.98999,0,"GOOGL"
2016-04-14,"Goldman Sachs Group, Inc. (The)","Reiterated Rating","Buy",890,855.130005,0,"GOOGL"
2016-04-14,"Wedbush","Boost Price Target","Neutral",840,855.130005,1,"GOOGL"
2016-04-12,"Bank of America Corporation","Reiterated Rating","Buy",945,841.460022,0,"GOOGL"
2016-04-11,"Pivotal Research","Upgrade","Buy",970,839.880005,0,"GOOGL"
2016-04-07,"Morgan Stanley","Boost Price Target","Overweight",900,842.099976,0,"GOOGL"
2016-04-05,"Deutsche Bank AG","Reiterated Rating","Buy",1080,848.909973,0,"GOOGL"
2016-04-01,"Citigroup Inc.","Lower Price Target","Neutral",900,856.75,0,"GOOGL"
2016-03-27,"Bank of America Corporation","Reiterated Rating","Buy",945,838.51001,0,"GOOGL"
2016-03-27,"Deutsche Bank AG","Reiterated Rating","Buy",1080,838.51001,0,"GOOGL"
2016-03-24,"Macquarie","Reiterated Rating","Buy",870,835.140015,0,"GOOGL"
2016-03-24,"Royal Bank Of Canada","Reiterated Rating","Buy",1000,835.140015,0,"GOOGL"
2016-03-23,"Rosenblatt Securities","Reiterated Rating","Buy",900,839.650024,0,"GOOGL"
2016-03-22,"Wells Fargo & Co","Reiterated Rating","Outperform",912.5,849.799988,0,"GOOGL"
2016-03-17,"Cantor Fitzgerald","Reiterated Rating","Buy",975,872.369995,0,"GOOGL"
2016-03-14,"Morgan Stanley","Reiterated Rating","Buy",880,865.909973,0,"GOOGL"
2016-03-08,"J P Morgan Chase & Co","Reiterated Rating","Overweight",968,853.640015,0,"GOOGL"
2016-03-04,"Cowen and Company","Reiterated Rating","Outperform",940,847.27002,0,"GOOGL"
2016-02-19,"MKM Partners","Reiterated Rating","Buy",950,849.27002,0,"GOOGL"
2016-02-07,"B. Riley","Reiterated Rating","Buy",930,829.22998,0,"GOOGL"
2016-02-05,"J P Morgan Chase & Co","Reiterated Rating","Overweight",968,821.619995,0,"GOOGL"
2016-02-02,"KeyCorp","Boost Price Target","Overweight",910,818.26001,0,"GOOGL"
2016-02-02,"Deutsche Bank AG","Reiterated Rating","Buy",1080,818.26001,0,"GOOGL"
2016-02-02,"Barclays PLC","Boost Price Target","Overweight",900,818.26001,0,"GOOGL"
2016-02-02,"Oppenheimer Holdings, Inc.","Reiterated Rating","Outperform",965,818.26001,0,"GOOGL"
2016-02-02,"Mizuho","Reiterated Rating","Buy",1070,818.26001,0,"GOOGL"
2016-02-02,"Needham & Company LLC","Reiterated Rating","Buy",910,818.26001,0,"GOOGL"
2016-02-02,"Goldman Sachs Group, Inc. (The)","Reiterated Rating","Conviction-Buy",890,818.26001,0,"GOOGL"
2016-02-02,"Evercore ISI","Reiterated Rating","Buy",950,818.26001,0,"GOOGL"
2016-02-02,"Rosenblatt Securities","Boost Price Target","Buy",900,818.26001,0,"GOOGL"
2016-02-02,"Canaccord Genuity","Boost Price Target","Buy",900,818.26001,0,"GOOGL"
2016-02-02,"Robert W. Baird","Reiterated Rating","Outperform",880,818.26001,0,"GOOGL"
2016-02-02,"Macquarie","Reiterated Rating","Outperform",870,818.26001,0,"GOOGL"
2016-02-02,"SunTrust Banks, Inc.","Reiterated Rating","Buy",875,818.26001,0,"GOOGL"
2016-02-02,"Nomura","Boost Price Target","Buy",925,818.26001,0,"GOOGL"
2016-02-02,"Jefferies Group LLC","Reiterated Rating","Buy",950,818.26001,0,"GOOGL"
2016-02-02,"BMO Capital Markets","Reiterated Rating","Outperform",925,818.26001,0,"GOOGL"
2016-02-02,"Credit Suisse Group","Reiterated Rating","Outperform",930,818.26001,0,"GOOGL"
2016-02-02,"Susquehanna Bancshares Inc","Boost Price Target","Positive",950,818.26001,0,"GOOGL"
2016-02-02,"Cantor Fitzgerald","Reiterated Rating","Buy",880,818.26001,0,"GOOGL"
2016-02-02,"Stifel Nicolaus","Boost Price Target","Buy",930,818.26001,0,"GOOGL"
2016-02-02,"Royal Bank Of Canada","Reiterated Rating","Outperform",1000,818.26001,0,"GOOGL"
2016-02-02,"Axiom Securities","Boost Price Target","Buy",1001,818.26001,0,"GOOGL"
2016-02-02,"FBR & Co","Reiterated Rating","Outperform",941,818.26001,0,"GOOGL"
2016-02-02,"B. Riley","Reiterated Rating","Buy",930,818.26001,0,"GOOGL"
2016-02-01,"Piper Jaffray Companies","Reiterated Rating","Overweight",911,815.23999,0,"GOOGL"
2016-01-29,"Raymond James Financial, Inc.","Reiterated Rating","Buy",790,823.830017,1,"GOOGL"
2016-01-29,"Wedbush","Boost Price Target","Neutral",800,823.830017,1,"GOOGL"
2016-01-27,"Nomura","Reiterated Rating","Buy",900,845.030029,0,"GOOGL"
2016-01-26,"Pacific Crest","Reiterated Rating","Overweight",850,856.97998,1,"GOOGL"
2016-01-26,"Morgan Stanley","Reiterated Rating","Overweight",820,856.97998,1,"GOOGL"
2016-01-26,"SunTrust Banks, Inc.","Reiterated Rating","Buy",850,856.97998,1,"GOOGL"
2016-01-22,"Societe Generale","Reiterated Rating","Buy",910,844.429993,0,"GOOGL"
2016-01-12,"Credit Suisse Group","Boost Price Target","Outperform",900,829.530029,0,"GOOGL"
2016-01-12,"Nomura","Reiterated Rating","Buy",900,829.530029,0,"GOOGL"
2016-01-06,"Deutsche Bank AG","Reiterated Rating","Buy",900,825.210022,0,"GOOGL"
2015-12-28,"Axiom Securities","Lower Price Target","Buy",900,804.570007,0,"GOOGL"
2015-12-21,"Pacific Crest","Reiterated Rating","Buy",850,812.200012,0,"GOOGL"
2015-12-10,"Moffett Nathanson","Boost Price Target","Buy",840,807.900024,0,"GOOGL"
2015-12-09,"Nomura","Upgrade","Top Pick",900,809.450012,0,"GOOGL"
2015-12-02,"Evercore ISI","Boost Price Target","Buy",915,764.460022,0,"GOOGL"
2015-12-01,"Royal Bank Of Canada","Reiterated Rating","Outperform",880,764.330017,0,"GOOGL"
2015-11-22,"Robert W. Baird","Reiterated Rating","Outperform",780,785,1,"GOOGL"
2015-11-13,"Citigroup Inc.","Boost Price Target","",890,753.219971,0,"GOOGL"
2015-11-11,"MKM Partners","Boost Price Target","Buy",940,771.75,0,"GOOGL"
2015-11-05,"Citigroup Inc.","Reiterated Rating","Buy",820,802.030029,0,"GOOGL"
2015-11-03,"Axiom Securities","Boost Price Target","Buy",900,782.190002,0,"GOOGL"
2015-10-28,"B. Riley","Reiterated Rating","Buy",853,819.559998,0,"GOOGL"
2015-10-26,"Barclays PLC","Boost Price Target","Overweight",800,822.099976,1,"GOOGL"
2015-10-26,"Argus","Boost Price Target","Buy",900,822.099976,0,"GOOGL"
2015-10-23,"Credit Suisse Group","Reiterated Rating","Buy",850,835.73999,0,"GOOGL"
2015-10-23,"Goldman Sachs Group, Inc. (The)","Reiterated Rating","Buy",850,835.73999,0,"GOOGL"
2015-10-23,"Rosenblatt Securities","Boost Price Target","Buy",825,835.73999,1,"GOOGL"
2015-10-23,"Wedbush","Boost Price Target","",740,835.73999,1,"GOOGL"
2015-10-23,"Susquehanna Bancshares Inc","Boost Price Target","Positive",850,835.73999,0,"GOOGL"
2015-10-23,"Pivotal Research","Boost Price Target","Hold",740,835.73999,1,"GOOGL"
2015-10-23,"Pacific Crest","Boost Price Target","Overweight",820,835.73999,1,"GOOGL"
2015-10-23,"Nomura","Reiterated Rating","Buy",875,835.73999,0,"GOOGL"
2015-10-23,"Mizuho","Boost Price Target","",850,835.73999,0,"GOOGL"
2015-10-23,"Macquarie","Boost Price Target","Outperform",770,835.73999,1,"GOOGL"
2015-10-23,"JMP Securities","Boost Price Target","Market Outperform",880,835.73999,0,"GOOGL"
2015-10-23,"Jefferies Group LLC","Reiterated Rating","Buy",900,835.73999,0,"GOOGL"
2015-10-23,"Evercore ISI","Boost Price Target","",840,835.73999,0,"GOOGL"
2015-10-23,"Deutsche Bank AG","Reiterated Rating","Buy",900,835.73999,0,"GOOGL"
2015-10-23,"Cowen and Company","Boost Price Target","Outperform",880,835.73999,0,"GOOGL"
2015-10-23,"Citigroup Inc.","Boost Price Target","",820,835.73999,1,"GOOGL"
2015-10-23,"Canaccord Genuity","Boost Price Target","Buy",850,835.73999,0,"GOOGL"
2015-10-23,"Sanford C. Bernstein","Boost Price Target","Outperform",950,835.73999,0,"GOOGL"
2015-10-23,"J P Morgan Chase & Co","Boost Price Target","Overweight",900,835.73999,0,"GOOGL"
2015-10-23,"Piper Jaffray Companies","Boost Price Target","Overweight",812,835.73999,1,"GOOGL"
2015-10-23,"BMO Capital Markets","Boost Price Target","Outperform",825,835.73999,1,"GOOGL"
2015-10-23,"Stifel Nicolaus","Boost Price Target","Buy",900,835.73999,0,"GOOGL"
2015-10-23,"B. Riley","Reiterated Rating","Buy",853,835.73999,0,"GOOGL"
2015-10-23,"Royal Bank Of Canada","Boost Price Target","Outperform",880,835.73999,0,"GOOGL"
2015-10-23,"FBR & Co","Boost Price Target","Outperform",809,835.73999,1,"GOOGL"
2015-10-21,"Axiom Securities","Reiterated Rating","Buy",850,824.059998,0,"GOOGL"
2015-10-20,"Wedbush","Reiterated Rating","Neutral",700,821.630005,1,"GOOGL"
2015-10-15,"Pivotal Research","Boost Price Target","Hold",670,806.840027,1,"GOOGL"
2015-10-09,"Credit Suisse Group","Reiterated Rating","Outperform",815,814.169983,0,"GOOGL"
2015-10-08,"Robert W. Baird","Reiterated Rating","Buy",780,814.169983,1,"GOOGL"
2015-10-04,"Deutsche Bank AG","Reiterated Rating","Buy",840,802.789978,0,"GOOGL"
2015-10-02,"Oppenheimer Holdings, Inc.","Upgrade","Outperform",700,800.380005,1,"GOOGL"
2015-09-24,"Morgan Stanley","Reiterated Rating","Buy",820,802.650024,0,"GOOGL"
2015-09-24,"Citigroup Inc.","Boost Price Target","Buy",781,802.650024,1,"GOOGL"
2015-09-21,"JMP Securities","Reiterated Rating","Outperform",847,805.030029,0,"GOOGL"
2015-09-16,"Bank of America Corporation","Reiterated Rating","Buy",750,797.969971,1,"GOOGL"
2015-09-13,"Deutsche Bank AG","Reiterated Rating","Buy",840,788.719971,0,"GOOGL"
2015-09-08,"Moffett Nathanson","Reiterated Rating","Buy",730,802.840027,1,"GOOGL"
2015-09-02,"Evercore ISI","Reiterated Rating","Buy",800,796.869995,0,"GOOGL"
2015-08-26,"Goldman Sachs Group, Inc. (The)","Upgrade","Buy",800,793.219971,0,"GOOGL"
2015-08-25,"Mizuho","Reiterated Rating","Buy",715,791.299988,1,"GOOGL"
2015-08-19,"Atlantic Securities","Upgrade","Overweight",825,799.650024,0,"GOOGL"
2015-08-12,"MKM Partners","Reiterated Rating","Buy",805,807.049988,1,"GOOGL"
2015-08-12,"Macquarie","Reiterated Rating","Outperform",750,807.049988,1,"GOOGL"
2015-08-12,"Evercore ISI","Reiterated Rating","Buy",800,807.049988,1,"GOOGL"
2015-08-12,"Argus","Reiterated Rating","Buy",690.3,807.049988,1,"GOOGL"
2015-08-12,"Axiom Securities","Reiterated Rating","Buy",850,807.049988,0,"GOOGL"
2015-08-11,"Cowen and Company","Reiterated Rating","Buy",840,808.200012,0,"GOOGL"
2015-08-11,"Pivotal Research","Reiterated Rating","Hold",620,808.200012,1,"GOOGL"
2015-08-11,"Royal Bank Of Canada","Reiterated Rating","Buy",750,808.200012,1,"GOOGL"
2015-08-11,"FBR & Co","Reiterated Rating","Buy",749,808.200012,1,"GOOGL"
2015-08-11,"Cantor Fitzgerald","Reiterated Rating","Buy",720,808.200012,1,"GOOGL"
2015-08-11,"BMO Capital Markets","Reiterated Rating","Positive",770,808.200012,1,"GOOGL"
2015-08-11,"Monness Crespi & Hardt","Upgrade","Buy",900,808.200012,0,"GOOGL"
2015-08-11,"Piper Jaffray Companies","Reiterated Rating","Buy",723,808.200012,1,"GOOGL"
2015-08-11,"Stifel Nicolaus","Upgrade","Buy",850,808.200012,0,"GOOGL"
2015-08-11,"Mizuho","Upgrade","Buy",715,808.200012,1,"GOOGL"
2015-08-10,"Susquehanna Bancshares Inc","Initiated Coverage","Positive",800,808.48999,1,"GOOGL"
2015-08-10,"Robert W. Baird","Initiated Coverage","Outperform",720,808.48999,1,"GOOGL"
2015-08-10,"Deutsche Bank AG","Reiterated Rating","Buy",840,808.48999,0,"GOOGL"
2015-07-17,"Pivotal Research","Boost Price Target","Hold",620,753.200012,1,"GOOGL"
2015-07-20,"Argus","Boost Price Target","Buy",850,757.080017,0,"GOOGL"
2015-07-19,"B. Riley","Reiterated Rating","Buy",778,753.409973,0,"GOOGL"
2015-07-17,"S&P Equity Research","Reiterated Rating","Hold",715,753.200012,1,"GOOGL"
2015-07-17,"Canaccord Genuity","Reiterated Rating","Buy",750,753.200012,1,"GOOGL"
2015-07-17,"Credit Suisse Group","Reiterated Rating","Outperform",750,753.200012,1,"GOOGL"
2015-07-17,"Cantor Fitzgerald","Reiterated Rating","Buy",720,753.200012,1,"GOOGL"
2015-07-17,"Cowen and Company","Reiterated Rating","Buy",775,753.200012,0,"GOOGL"
2015-07-17,"Goldman Sachs Group, Inc. (The)","Reiterated Rating","Hold",660,753.200012,1,"GOOGL"
2015-07-17,"FBN Securities","Reiterated Rating","Buy",800,753.200012,0,"GOOGL"
2015-07-17,"Raymond James Financial, Inc.","Reiterated Rating","Buy",720,753.200012,1,"GOOGL"
2015-07-17,"William Blair","Reiterated Rating","Buy",750,753.200012,1,"GOOGL"
2015-07-17,"Rosenblatt Securities","Boost Price Target","Buy",750,753.200012,1,"GOOGL"
2015-07-17,"Piper Jaffray Companies","Boost Price Target","Overweight",723,753.200012,1,"GOOGL"
2015-07-17,"Sanford C. Bernstein","Boost Price Target","Outperform",800,753.200012,0,"GOOGL"
2015-07-17,"JMP Securities","Reiterated Rating","Market Perform",720,753.200012,1,"GOOGL"
2015-07-17,"Jefferies Group LLC","Reiterated Rating","Buy",800,753.200012,0,"GOOGL"
2015-07-17,"MKM Partners","Initiated Coverage","Buy",805,753.200012,0,"GOOGL"
2015-07-17,"Needham & Company LLC","Reiterated Rating","Buy",740,753.200012,1,"GOOGL"
2015-07-17,"FBR & Co","Reiterated Rating","Outperform",749,753.200012,1,"GOOGL"
2015-07-17,"Royal Bank Of Canada","Reiterated Rating","Outperform",750,753.200012,1,"GOOGL"
2015-07-17,"Mizuho","Boost Price Target","Neutral",715,753.200012,1,"GOOGL"
2015-07-17,"Axiom Securities","Upgrade","Buy",850,753.200012,0,"GOOGL"
2015-07-16,"Piper Jaffray Companies","Reiterated Rating","Overweight",723,753.200012,1,"GOOGL"
2015-07-16,"BMO Capital Markets","Upgrade","Outperform",670,753.200012,1,"GOOGL"
2015-07-15,"Axiom Securities","Reiterated Rating","Hold",615,735.630005,1,"GOOGL"
2015-07-14,"B. Riley","Boost Price Target","Buy",710,735.799988,1,"GOOGL"
2015-07-13,"Pivotal Research","Downgrade","Hold",570,729.47998,1,"GOOGL"
2015-07-11,"Credit Suisse Group","Reiterated Rating","Buy",750,727.200012,0,"GOOGL"
2015-07-10,"Cantor Fitzgerald","Reiterated Rating","Buy",625,727.200012,1,"GOOGL"
2015-07-10,"Credit Suisse Group","Boost Price Target","Outperform",700,727.200012,1,"GOOGL"
2015-07-08,"Needham & Company LLC","Reiterated Rating","Buy",675,717.780029,1,"GOOGL"
2015-07-02,"Axiom Securities","Reiterated Rating","Hold",615,704.890015,1,"GOOGL"
2015-06-25,"Mizuho","Initiated Coverage","Neutral",595,681.140015,1,"GOOGL"
2015-06-22,"Morgan Stanley","Set Price Target","Hold",565,710.469971,1,"GOOGL"
2015-06-20,"Rosenblatt Securities","Reiterated Rating","Buy",600,706.130005,1,"GOOGL"
2016-04-28,"Morgan Stanley","Upgrade","Overweight",46,42.619999,0,"AAL"
2016-04-22,"Cowen and Company","Lower Price Target","Outperform",46,46.439999,1,"AAL"
2016-04-12,"J P Morgan Chase & Co","Reiterated Rating","Overweight",50.5,43.959999,0,"AAL"
2016-04-12,"Credit Suisse Group","Lower Price Target","Outperform",49,43.959999,0,"AAL"
2016-04-08,"Deutsche Bank AG","Lower Price Target","",45,42.32,0,"AAL"
2016-04-01,"Deutsche Bank AG","Downgrade","Hold",46,42.450001,0,"AAL"
2016-03-29,"Stephens","Initiated Coverage","Equal Weight",43,41.959999,0,"AAL"
2016-03-24,"Bank of America Corporation","Reiterated Rating","Hold",45,41.73,0,"AAL"
2016-03-24,"Raymond James Financial, Inc.","Upgrade","Outperform",52,41.73,0,"AAL"
2016-03-24,"Stifel Nicolaus","Lower Price Target","Buy",55,41.73,0,"AAL"
2016-03-03,"Sterne Agee CRT","Reiterated Rating","Buy",52,46.82,0,"AAL"
2016-02-04,"J P Morgan Chase & Co","Lower Price Target","Overweight",50.5,45.299999,0,"AAL"
2016-01-20,"Sterne Agee CRT","Reiterated Rating","Buy",52,48,0,"AAL"
2016-01-14,"Buckingham Research","Reiterated Rating","Buy",64,46.75,0,"AAL"
2016-01-07,"Credit Suisse Group","Upgrade","Outperform",57,47.080002,0,"AAL"
2015-12-21,"Deutsche Bank AG","Boost Price Target","Buy",55,49.470001,0,"AAL"
2015-11-19,"Cowen and Company","Reiterated Rating","Hold",45,46.080002,1,"AAL"
2015-10-13,"J P Morgan Chase & Co","Lower Price Target","Overweight",66,39.240002,0,"AAL"
2015-10-12,"Morgan Stanley","Reiterated Rating","Equal Weight",50,37.380001,0,"AAL"
2015-10-12,"Deutsche Bank AG","Reiterated Rating","Buy",52,37.380001,0,"AAL"
2015-09-30,"Goldman Sachs Group, Inc. (The)","Downgrade","Neutral",44,36.610001,0,"AAL"
2015-09-11,"Buckingham Research","Reiterated Rating","Buy",56,38.34,0,"AAL"
2015-09-10,"Credit Suisse Group","Boost Price Target","",47,38.34,0,"AAL"
2015-09-02,"Imperial Capital","Reiterated Rating","Outperform",65,36.529999,0,"AAL"
2015-09-01,"Deutsche Bank AG","Upgrade","Buy",50,36.240002,0,"AAL"
2015-08-04,"Morgan Stanley","Reiterated Rating","Equal Weight",48,33.580002,0,"AAL"
2015-07-30,"J P Morgan Chase & Co","Reiterated Rating","Overweight",72,35.599998,0,"AAL"
2015-07-28,"Imperial Capital","Reiterated Rating","Outperform",73,36.34,0,"AAL"
2015-07-27,"Barclays PLC","Lower Price Target","Overweight",55,36.200001,0,"AAL"
2015-07-15,"Bank of America Corporation","Reiterated Rating","Neutral",48,35.889999,0,"AAL"
2015-06-23,"Morgan Stanley","Downgrade","Equal Weight",49,30.33,0,"AAL"
2015-06-23,"Morgan Stanley","Initiated Coverage","Equal Weight",49,30.33,0,"AAL"
2015-06-19,"Credit Suisse Group","Lower Price Target","Neutral",44,29.709999,0,"AAL"
2015-06-18,"Barclays PLC","Lower Price Target","Overweight",58,29.709999,0,"AAL"
2016-06-08,"Bank of America Corporation","Reiterated Rating","Hold",182,162.649994,0,"AMGN"
2016-04-30,"BMO Capital Markets","Reiterated Rating","Buy",186,162.600006,0,"AMGN"
2016-05-01,"Leerink Swann","Reiterated Rating","Market Perform",186,162.600006,0,"AMGN"
2016-04-29,"Morgan Stanley","Reiterated Rating","Buy",195,162.600006,0,"AMGN"
2016-04-08,"Morgan Stanley","Boost Price Target","",195,162.789993,0,"AMGN"
2016-04-05,"BMO Capital Markets","Initiated Coverage","Outperform",183,162.240005,0,"AMGN"
2016-03-29,"Morgan Stanley","Reiterated Rating","Overweight",193,163.059998,0,"AMGN"
2016-03-16,"Royal Bank Of Canada","Reiterated Rating","Buy",190,180.110001,0,"AMGN"
2016-03-16,"Piper Jaffray Companies","Reiterated Rating","Overweight",191,180.110001,0,"AMGN"
2016-03-08,"Cowen and Company","Reiterated Rating","Outperform",193,177.779999,0,"AMGN"
2016-03-03,"Piper Jaffray Companies","Reiterated Rating","Buy",191,180.199997,0,"AMGN"
2016-02-25,"Citigroup Inc.","Initiated Coverage","Neutral",165,176.130005,1,"AMGN"
2016-02-23,"BTIG Research","Reiterated Rating","Sell",135,174.009995,0,"AMGN"
2016-02-22,"Cowen and Company","Reiterated Rating","Outperform",193,172.610001,0,"AMGN"
2016-02-22,"J P Morgan Chase & Co","Reiterated Rating","Neutral",165,172.610001,1,"AMGN"
2016-02-22,"Goldman Sachs Group, Inc. (The)","Lower Price Target","",201,172.610001,0,"AMGN"
2016-02-11,"Jefferies Group LLC","Reiterated Rating","Buy",187,167.660004,0,"AMGN"
2016-02-11,"Jefferies Group LLC","Lower Price Target","Buy",187,167.660004,0,"AMGN"
2016-02-08,"Argus","Lower Price Target","Buy",185,168.119995,0,"AMGN"
2016-02-04,"Leerink Swann","Initiated Coverage","Market Perform",179,166.580002,0,"AMGN"
2016-01-28,"Piper Jaffray Companies","Reiterated Rating","Buy",200,154.429993,0,"AMGN"
2016-01-28,"J P Morgan Chase & Co","Reiterated Rating","Neutral",165,154.429993,0,"AMGN"
2016-01-29,"Morgan Stanley","Boost Price Target","",193,154.429993,0,"AMGN"
2016-01-29,"J P Morgan Chase & Co","Lower Price Target","Neutral",165,154.429993,0,"AMGN"
2016-01-29,"Goldman Sachs Group, Inc. (The)","Boost Price Target","",218,154.429993,0,"AMGN"
2016-01-19,"Credit Suisse Group","Initiated Coverage","Outperform",205,153.800003,0,"AMGN"
2016-01-08,"Piper Jaffray Companies","Reiterated Rating","Buy",200,158.839996,0,"AMGN"
2016-01-07,"BTIG Research","Initiated Coverage","Sell",135,158.839996,0,"AMGN"
2015-12-18,"Atlantic Securities","Initiated Coverage","Overweight",202,147.740005,0,"AMGN"
2015-12-14,"Morgan Stanley","Upgrade","Overweight",193,148.690002,0,"AMGN"
2015-12-09,"J P Morgan Chase & Co","Reiterated Rating","Neutral",174,143.449997,0,"AMGN"
2015-10-29,"Piper Jaffray Companies","Reiterated Rating","Overweight",200,141.160004,0,"AMGN"
2015-10-29,"Morgan Stanley","Boost Price Target","",160,141.160004,0,"AMGN"
2015-10-12,"Piper Jaffray Companies","Reiterated Rating","Overweight",200,163.880005,0,"AMGN"
2015-09-22,"Nomura","Reiterated Rating","Buy",191,175.619995,0,"AMGN"
2015-08-28,"Piper Jaffray Companies","Reiterated Rating","Buy",200,171.509995,0,"AMGN"
2015-08-28,"Jefferies Group LLC","Boost Price Target","Buy",197,171.509995,0,"AMGN"
2015-08-17,"Deutsche Bank AG","Reiterated Rating","Buy",195,174.309998,0,"AMGN"
2015-08-14,"Royal Bank Of Canada","Reiterated Rating","Outperform",190,174.580002,0,"AMGN"
2015-08-12,"Cowen and Company","Reiterated Rating","Buy",193,173.020004,0,"AMGN"
2015-07-31,"J P Morgan Chase & Co","Reiterated Rating","Neutral",174,174.160004,1,"AMGN"
2015-07-31,"Cowen and Company","Reiterated Rating","Outperform",193,174.160004,0,"AMGN"
2015-07-31,"Piper Jaffray Companies","Boost Price Target","Overweight",200,174.160004,0,"AMGN"
